	Unnamed: 0	danceability	energy	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	track_name	artist	genre	A	Ab	Bb	C	C#	D	E	Eb	F	F#	G	major
620	47	0.284	0.0227	-27.648	0.0398	0.982	0.868	0.101	0.084	143.451	627000	4	Piano Concerto No. 1 in C Major, Op. 15: 2. Largo	Ludwig van Beethoven	3	0	1	0	0	0	0	0	0	0	0	0	1
621	48	0.381	0.145	-23.231	0.0318	0.975	0.878	0.0566	0.426	144.312	527000	4	Piano Concerto No. 1 in C Major, Op. 15: 3. Rondo. Allegro scherzando	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
622	49	0.394	0.0777	-21.005	0.0394	0.989	0.868	0.0798	0.34	119.352	321187	3	Piano Sonata No. 5 in C Minor, Op. 10 No. 1: 1. Allegro molto e con brio	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	0
623	0	0.735	0.466	-17.047	0.0459	0.984	0.911	0.103	0.971	138.186	46880	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Tema. Vivace	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
624	1	0.628	0.255	-15.94	0.0422	0.98	0.892	0.286	0.664	107.363	75040	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 1. Alla marcia maestoso	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
625	2	0.416	0.179	-29.565	0.0452	0.988	0.89	0.188	0.968	101.811	45173	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 2. Poco allegro	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
626	3	0.313	0.0461	-28.849	0.0379	0.993	0.812	0.127	0.539	73.816	89720	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 3. L’istesso tempo	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
627	4	0.195	0.204	-19.003	0.0352	0.97	0.925	0.249	0.386	176.569	70707	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 4. Un poco più vivace	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
628	5	0.397	0.169	-17.951	0.0409	0.988	0.934	0.232	0.303	111.572	51693	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 5. Allegro vivace	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
629	6	0.312	0.251	-17.81	0.031	0.967	0.904	0.172	0.473	137.311	88667	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 6. Allegro ma non troppo e serioso	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
630	7	0.296	0.292	-16.116	0.0358	0.933	0.94	0.0956	0.39	67.678	61147	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 7. Un poco più allegro	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
631	8	0.374	0.0529	-29.557	0.0331	0.984	0.897	0.106	0.347	64.808	77773	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 8. Poco vivace	Ludwig van Beethoven	3	0	0	0	0	0	0	0	0	0	0	1	1
632	9	0.576	0.276	-18.605	0.0476	0.981	0.857	0.128	0.578	79.6	99387	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 9. Allegro pesante e risoluto	Ludwig van Beethoven	3	0	1	0	0	0	0	0	0	0	0	0	1
633	10	0.442	0.475	-18.048	0.0329	0.975	0.883	0.214	0.966	86.558	36040	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 10. Presto	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
634	11	0.291	0.0457	-29.485	0.0405	0.995	0.906	0.235	0.243	143.373	66267	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 11. Allegretto	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
635	12	0.186	0.185	-26.749	0.0324	0.976	0.809	0.113	0.206	165.437	54987	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 12. Un poco più moto	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
636	13	0.563	0.1	-17.243	0.298	0.976	0.818	0.11	0.448	162.804	56387	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 13. Vivace	Ludwig van Beethoven	3	0	0	0	0	0	0	0	0	0	0	1	1
637	14	0.402	0.0192	-21.431	0.0491	0.989	0.912	0.108	0.0944	73.792	190440	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 14. Grave e maestoso	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
638	15	0.447	0.162	-26.665	0.0421	0.991	0.895	0.132	0.674	122.265	33480	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 15. Presto scherzando	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
639	16	0.355	0.312	-18.408	0.0303	0.967	0.897	0.0938	0.63	137.03	57067	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 16. Allegro	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
640	17	0.495	0.314	-18.322	0.0307	0.944	0.906	0.15	0.587	70.502	61373	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 17. Allegro	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
641	18	0.415	0.12	-25.814	0.048	0.99	0.909	0.0923	0.324	127.047	106733	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 18. Poco moderato	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
642	19	0.347	0.278	-20.819	0.042	0.98	0.841	0.225	0.947	110.483	57107	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 19. Presto	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
643	20	0.505	0.00366	-36.498	0.324	0.995	0.966	0.0834	0.122	80.633	112733	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 20. Andante	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
644	21	0.324	0.193	-19.511	0.0284	0.989	0.877	0.11	0.744	94.571	57360	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 21. Allegro con brio. Meno allegro	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
645	22	0.704	0.101	-20.242	0.048	0.992	0.935	0.17	0.579	115.156	37840	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 22. Allegro molto, alla ‘Notte e giorno faticar’ di Mozart	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
646	23	0.335	0.332	-18.28	0.0367	0.978	0.879	0.285	0.914	160.413	49040	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 23. Allegro assai	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
647	24	0.292	0.136	-26.26	0.0398	0.993	0.877	0.128	0.383	101.227	126253	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 24. Fughetta. Andante	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
648	25	0.315	0.201	-22.62	0.0287	0.977	0.852	0.14	0.964	143.772	40773	1	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 25. Allegro	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	0
649	26	0.202	0.132	-26.748	0.0346	0.985	0.953	0.118	0.286	167.216	74200	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 26. Piacevole	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
650	27	0.409	0.286	-19.373	0.0297	0.965	0.864	0.21	0.737	105.644	54773	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 27. Vivace	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
651	28	0.684	0.533	-18.497	0.0569	0.983	0.76	0.14	0.967	138.668	58387	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 28. Allegro	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
652	29	0.561	0.0325	-23.966	0.078	0.993	0.926	0.15	0.187	80.473	70240	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 29. Adagio ma non troppo	Ludwig van Beethoven	3	0	0	0	0	0	0	0	0	1	0	0	0
653	30	0.577	0.0393	-27.626	0.0496	0.994	0.875	0.102	0.331	100.661	110827	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 30. Andante, sempre cantabile	Ludwig van Beethoven	3	0	1	0	0	0	0	0	0	0	0	0	1
654	31	0.283	0.0537	-26.297	0.0375	0.99	0.879	0.0893	0.111	69.897	233813	3	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 31. Largo, molto espressivo	Ludwig van Beethoven	3	0	1	0	0	0	0	0	0	0	0	0	1
655	32	0.301	0.412	-18.041	0.0354	0.979	0.732	0.113	0.31	146.549	176120	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 32. Fugue. Allegro	Ludwig van Beethoven	3	0	1	0	0	0	0	0	0	0	0	0	1
656	33	0.365	0.126	-22.838	0.0419	0.988	0.906	0.11	0.173	131.301	242147	4	33 Variations in C Major, Op. 120 on a Waltz by Diabelli: Var. 33. Tempo di Minuet moderato	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	1
657	34	0.546	0.0119	-26.687	0.0475	0.995	0.949	0.0622	0.182	65.454	105827	3	6 Piano Variations in F Major, Op. 34: Thema. Adagio	Ludwig van Beethoven	3	0	0	0	0	0	0	0	0	1	0	0	1
658	35	0.305	0.17	-21.347	0.0337	0.991	0.885	0.112	0.348	109.946	103547	4	6 Piano Variations in F Major, Op. 34: Variation I	Ludwig van Beethoven	3	0	0	0	0	0	1	0	0	0	0	0	1
659	36	0.435	0.194	-20.129	0.0425	0.989	0.928	0.139	0.745	109.885	65560	4	6 Piano Variations in F Major, Op. 34: Variation II. Allegro ma non troppo	Ludwig van Beethoven	3	0	0	1	0	0	0	0	0	0	0	0	1
660	37	0.42	0.191	-22.372	0.0483	0.993	0.884	0.137	0.625	118.018	83387	4	6 Piano Variations in F Major, Op. 34: Variation III. Allegretto	Ludwig van Beethoven	3	0	0	0	0	0	0	0	0	0	0	1	1
661	38	0.471	0.159	-20.691	0.0422	0.988	0.852	0.145	0.329	88.93	85867	4	6 Piano Variations in F Major, Op. 34: Variation IV. Tempo di menuetto	Ludwig van Beethoven	3	0	0	0	0	0	0	0	1	0	0	0	1
662	39	0.409	0.138	-17.297	0.0388	0.988	0.877	0.118	0.104	97.577	159347	3	6 Piano Variations in F Major, Op. 34: Variation V. Marcia. Allegretto	Ludwig van Beethoven	3	0	0	0	1	0	0	0	0	0	0	0	0
