	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	track_name	artist	genre
35	0.425	0.0998	5	-24.572	1	0.0465	0.994	0.895	0.0639	0.414	129.74	402000	4	"Piano Sonata ""No. 18"" in F Major, K. 533/K. 494: III. Rondo (Allegretto), K.494"	Wolfgang Amadeus Mozart	CLASSICAL
36	0.519	0.00908	5	-26.637	1	0.0682	0.995	0.895	0.0917	0.187	91.244	415000	4	Piano Sonata No. 10 in C Major, K. 330: II. Andante cantabile	Wolfgang Amadeus Mozart	CLASSICAL
37	0.277	0.17	10	-24.156	1	0.0468	0.992	0.898	0.117	0.295	157.551	395960	4	Piano Sonata No. 13 in B-Flat Major , K. 333: III. Allegretto grazioso	Wolfgang Amadeus Mozart	CLASSICAL
38	0.345	0.0542	7	-29.689	1	0.0551	0.995	0.922	0.065	0.332	111.559	364107	4	"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": II. Andante"	Wolfgang Amadeus Mozart	CLASSICAL
39	0.24	0.078	10	-22.179	1	0.037	0.986	0.831	0.208	0.0892	147.635	411000	4	Piano Concerto No. 14 in E-Flat Major, K. 449: II. Andantino	Wolfgang Amadeus Mozart	CLASSICAL
40	0.391	0.0946	10	-24.665	1	0.0402	0.994	0.927	0.146	0.526	132.766	410427	4	Piano Sonata No. 3 in B-Flat Major, K. 281: I. Allegro	Wolfgang Amadeus Mozart	CLASSICAL
41	0.496	0.124	2	-23.474	1	0.0566	0.993	0.886	0.0955	0.366	133.489	413000	4	Piano Sonata No. 9 in D Major, K. 311: III. Rondeau (Allegro)	Wolfgang Amadeus Mozart	CLASSICAL
42	0.402	0.0804	5	-24.586	1	0.0423	0.994	0.912	0.104	0.614	133.758	402000	3	Piano Sonata No. 2 in F Major, K. 280: I. Allegro assai	Wolfgang Amadeus Mozart	CLASSICAL
43	0.304	0.142	7	-23.552	1	0.0377	0.985	0.927	0.0783	0.392	81.536	445040	4	Piano Concerto No. 17 in G Major, K. 453: III. Allegretto - Presto - Live	Wolfgang Amadeus Mozart	CLASSICAL
44	0.411	0.132	2	-22.824	1	0.0401	0.993	0.917	0.0866	0.463	136.158	423000	4	Piano Sonata No. 9 in D Major, K. 311: I. Allegro con spirito	Wolfgang Amadeus Mozart	CLASSICAL
45	0.42	0.137	0	-23.059	1	0.0462	0.995	0.914	0.15	0.521	118.283	421396	4	Piano Sonata No. 1 in C Major, K. 279: I. Allegro	Wolfgang Amadeus Mozart	CLASSICAL
46	0.281	0.111	0	-23.159	1	0.0492	0.993	0.917	0.109	0.261	72.578	428000	4	Piano Sonata No. 7 in C Major, K. 309: III. Rondeau (Allegretto grazioso)	Wolfgang Amadeus Mozart	CLASSICAL
47	0.382	0.0386	3	-27.47	1	0.0614	0.995	0.917	0.061	0.197	79.988	445000	4	Piano Sonata No. 4 in E-Flat Major, K. 282: I. Adagio	Wolfgang Amadeus Mozart	CLASSICAL
48	0.315	0.0346	3	-28.811	1	0.0495	0.993	0.923	0.088	0.161	69.386	444973	4	Piano Sonata No. 14 in C Minor, K. 457: II. Adagio	Wolfgang Amadeus Mozart	CLASSICAL
49	0.365	0.136	2	-21.569	1	0.036	0.992	0.923	0.13	0.474	137.221	463981	4	"Piano Sonata No. 6 in D Major, K. 284 ""Dürnitz"": I. Allegro"	Wolfgang Amadeus Mozart	CLASSICAL
0	0.192	0.108	0	-19.726	1	0.0383	0.956	0.0421	0.113	0.0569	83.536	159432	3	Krönungsmesse, K. 317: No. 1, Kyrie eleison (Live)	Wolfgang Amadeus Mozart	CLASSICAL
1	0.318	0.22	7	-17.321	1	0.0545	0.952	0.00309	0.0634	0.167	140.164	268960	3	Krönungsmesse, K. 317: No. 2, Gloria (Live)	Wolfgang Amadeus Mozart	CLASSICAL
2	0.544	0.0841	7	-22.971	1	0.0626	0.8	0.87	0.146	0.162	74.548	239545	4	Keyboard Sonata in C Major, K. 329 (Live)	Wolfgang Amadeus Mozart	CLASSICAL
3	0.403	0.24	0	-18.133	1	0.0411	0.949	0.0709	0.292	0.182	118.193	390425	4	Krönungsmesse, K. 317: No. 3, Credo (Live)	Wolfgang Amadeus Mozart	CLASSICAL
4	0.243	0.138	9	-21.798	0	0.0639	0.946	1.98e-05	0.165	0.117	74.497	324007	4	Alma Dei creatoris, K. 277 (Live)	Wolfgang Amadeus Mozart	CLASSICAL
5	0.258	0.23	7	-16.372	1	0.0374	0.922	0.687	0.592	0.262	146.606	96193	3	Krönungsmesse, K. 317: No. 4, Sanctus (Live)	Wolfgang Amadeus Mozart	CLASSICAL
6	0.297	0.121	0	-19.683	1	0.0501	0.944	5.03e-06	0.0699	0.139	126.313	183156	4	Krönungsmesse, K. 317: No. 5, Benedictus (Live)	Wolfgang Amadeus Mozart	CLASSICAL
7	0.301	0.106	0	-19.487	1	0.0482	0.967	5.51e-06	0.145	0.0767	108.147	348378	4	Krönungsmesse, K. 317: No. 6, Agnus Dei (Live)	Wolfgang Amadeus Mozart	CLASSICAL
8	0.417	0.298	0	-15.853	1	0.0418	0.953	0.000155	0.229	0.221	106.081	216517	4	Vesperae de Dominica, K. 321: No. 1, Dixit (Live)	Wolfgang Amadeus Mozart	CLASSICAL
9	0.326	0.215	4	-17.729	0	0.0554	0.971	1.13e-05	0.162	0.102	118.886	335860	3	Vesperae de Dominica, K. 321: No. 2, Confitebor (Live)	Wolfgang Amadeus Mozart	CLASSICAL
10	0.487	0.274	10	-17.038	1	0.038	0.957	3.29e-06	0.204	0.298	101.416	256164	4	Vesperae de Dominica, K. 321: No. 3, Beatus vir (Live)	Wolfgang Amadeus Mozart	CLASSICAL
11	0.172	0.2	5	-19.133	1	0.0356	0.976	0.22	0.137	0.125	94.245	227552	4	Vesperae de Dominica, K. 321: No. 4, Laudate pueri (Live)	Wolfgang Amadeus Mozart	CLASSICAL
12	0.289	0.147	1	-19.713	0	0.0474	0.917	0.0	0.134	0.0791	91.027	297132	3	Vesperae de Dominica, K. 321: No. 5, Laudate Dominum (Live)	Wolfgang Amadeus Mozart	CLASSICAL
13	0.406	0.248	4	-16.806	0	0.0395	0.94	3.77e-05	0.104	0.209	95.639	276254	4	Vesperae de Dominica, K. 321: No. 6, Magnificat (Live)	Wolfgang Amadeus Mozart	CLASSICAL
0	0.622	0.149	9	-20.022	0	0.0526	0.985	0.915	0.108	0.83	137.431	59320	4	Piano Sonata No. 11 in A Major, K. 331: III. Alla Turca (Allegretto) - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
1	0.482	0.00798	10	-33.54	1	0.0445	0.996	0.929	0.0881	0.464	72.045	56547	4	Piano Sonata No. 12 in F Major, K. 332: II. Adagio - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
2	0.364	0.117	0	-25.09	1	0.0421	0.99	0.853	0.0974	0.827	65.886	47040	4	Piano Sonata No. 16 in C Major, K. 545: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
3	0.342	0.0427	7	-32.812	1	0.0515	0.995	0.92	0.0977	0.784	114.877	54080	4	Piano Sonata No. 16 in C Major, K. 545: II. Andante - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
4	0.468	0.0524	0	-21.704	1	0.0609	0.986	0.106	0.117	0.528	94.994	41667	3	Violin Sonata No. 21 in E Minor, K. 304: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
5	0.312	0.073	4	-20.029	0	0.0447	0.968	0.000365	0.34	0.496	126.82	53587	3	Violin Sonata No. 21 in E Minor, K. 304: II. Tempo di minuetto - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
6	0.35	0.0333	3	-27.813	1	0.0435	0.99	0.0942	0.138	0.426	106.521	50120	5	Violin Sonata No. 26 in B-Flat Major, K. 378: II. Andantino sostenuto e cantabile - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
7	0.345	0.121	10	-20.427	1	0.0447	0.993	0.0134	0.0833	0.859	115.885	84467	3	Violin Sonata No. 26 in B-Flat Major, K. 378: III. Rondo (Allegro) - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
8	0.423	0.044	7	-23.25	1	0.0486	0.97	0.0217	0.121	0.665	72.319	76347	4	Violin Sonata No. 18 in G Major, K. 301: I. Allegro con spirito - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
9	0.333	0.0945	2	-22.589	0	0.0352	0.991	0.96	0.125	0.466	129.194	71893	4	Piano Concerto No. 20 in D Minor, K. 466: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
10	0.18	0.0925	10	-20.303	1	0.034	0.99	0.503	0.106	0.172	89.044	44920	4	Piano Concerto No. 20 in D Minor, K. 466: II. Romance - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
11	0.392	0.0224	10	-23.014	1	0.033	0.985	0.91	0.118	0.298	98.372	42080	4	Piano Concerto No. 20 in D Minor, K. 466: II. Romance - Excerpt - Var. I	Wolfgang Amadeus Mozart	CLASSICAL
12	0.137	0.0136	5	-28.988	1	0.033	0.986	0.841	0.117	0.1	181.724	48907	3	Piano Concerto No. 21 in C Major, K. 467: II. Andante - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
13	0.0845	0.0399	5	-28.108	1	0.0384	0.874	0.959	0.0913	0.131	171.618	98547	3	Piano Concerto No. 21 in C Major, K. 467: II. Andante - Excerpt - Var. I	Wolfgang Amadeus Mozart	CLASSICAL
14	0.545	0.00896	7	-34.668	1	0.0653	0.995	0.825	0.0875	0.318	82.816	51853	3	Piano Concerto No. 23 in A Major, K. 488: II. Adagio - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
15	0.385	0.217	9	-15.636	1	0.0351	0.987	0.925	0.161	0.884	134.959	57733	4	Piano Concerto No. 23 in A Major, K. 488: III. Allegro assai - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
16	0.422	0.24	8	-26.437	1	0.0419	0.987	0.979	0.307	0.435	82.265	49547	4	Piano Concerto No. 24 in C Minor, K. 491: III. Allegretto - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
17	0.474	0.0866	10	-25.996	1	0.0368	0.993	0.826	0.123	0.543	84.4	44613	3	Piano Concerto No. 27 in B-Flat Major, K. 595: III. Allegro - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
18	0.392	0.0447	2	-21.898	1	0.0471	0.978	0.0828	0.133	0.434	127.629	65533	4	Violin Concerto No. 3 in G Major, K. 216: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
19	0.357	0.0514	2	-31.414	1	0.0518	0.928	0.018	0.23	0.262	48.274	38133	3	Violin Concerto No. 3 in G Major, K. 216: II. Adagio - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
20	0.443	0.0776	9	-19.882	1	0.054	0.983	0.0303	0.127	0.373	111.94	66133	3	"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": III. Rondeau. Tempo di Menuetto - Excerpt"	Wolfgang Amadeus Mozart	CLASSICAL
21	0.649	0.104	10	-21.271	1	0.0589	0.993	0.834	0.128	0.887	121.969	61920	4	Horn Concerto No. 4 in E Flat Major, K. 495: III. Rondo (Allegro vivace) - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
22	0.439	0.0993	9	-19.714	1	0.0428	0.985	0.952	0.0763	0.339	120.429	52373	4	Clarinet Concerto in A Major, K. 622: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
23	0.0742	0.0173	2	-25.222	1	0.0441	0.985	0.341	0.222	0.0727	79.002	97267	4	Clarinet Concerto in A Major, K. 622: II. Adagio - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
24	0.429	0.0577	9	-21.476	1	0.0453	0.984	0.258	0.0762	0.671	119.596	89240	1	Clarinet Concerto in A Major, K. 622: III. Rondo (Allegro) - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
25	0.637	0.107	0	-20.681	1	0.0395	0.972	0.957	0.094	0.763	118.36	59573	4	Oboe Concerto in C Major, K. 314: III. Rondo (Allegretto) - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
26	0.258	0.0267	0	-25.112	1	0.0427	0.985	0.674	0.172	0.305	89.853	65533	4	Flute and Harp Convcerto in C Major, K. 299: II. Andantino - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
27	0.439	0.0656	0	-27.771	1	0.0391	0.96	0.802	0.108	0.6	68.782	58587	4	Adagio and Rondo for Glass Harmonica, Flute, Oboe, Viola, & Cello in C Minor, K. 617: II. Rondo - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
28	0.186	0.17	4	-23.749	1	0.0664	0.924	0.137	0.854	0.18	182.502	36600	3	Adagio for Violin and Orchestra in E Major, K. 261 - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
29	0.475	0.0538	0	-28.307	1	0.0671	0.995	0.919	0.158	0.499	117.772	49907	4	"12 Variations in C Major, K. 265 On ""Ah, vous dirai-je Maman"" - Excerpt"	Wolfgang Amadeus Mozart	CLASSICAL
30	0.545	0.00195	2	-30.416	0	0.189	0.994	0.854	0.0583	0.745	95.401	40653	1	Fantasia in D Minor, K. 397: Andante - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
31	0.155	0.0706	10	-22.069	1	0.0535	0.898	0.949	0.446	0.526	170.453	59800	3	String Quartet No. 17 in B-Flat Major, K. 458: II. Moderato - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
32	0.178	0.044	5	-22.801	0	0.0406	0.852	0.883	0.208	0.038	69.208	80107	4	String Quartet No. 19 in C Major, K. 465: I. Adagio - Allegro - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
33	0.438	0.134	7	-20.584	1	0.0473	0.947	0.235	0.223	0.779	164.988	42600	4	String Quartet No. 19 in C Major, K. 465: IV. Allegro molto - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
34	0.462	0.105	7	-19.877	1	0.0608	0.942	0.566	0.085	0.273	136.986	52600	4	"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro - Excerpt"	Wolfgang Amadeus Mozart	CLASSICAL
35	0.539	0.0311	9	-23.517	1	0.0648	0.986	0.671	0.0509	0.82	148.018	43187	4	Clarinet Quintet in A Major, K. 581: IV. Allegretto con variazioni - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
36	0.19	0.00526	2	-29.317	1	0.0439	0.984	0.844	0.167	0.159	83.302	59333	4	Clarinet Quintet in A Major, K. 581: II. Larghetto - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
37	0.23	0.0409	9	-25.993	1	0.0514	0.984	0.676	0.119	0.493	115.604	53853	4	Clarinet Quintet in A Major, K. 581: I. Allegro - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
38	0.155	0.0352	0	-25.942	0	0.0456	0.987	0.873	0.164	0.0702	136.218	42507	4	Serenade in B-Flat Major, K. 361: III. Adagio - Excerpt	Wolfgang Amadeus Mozart	CLASSICAL
0	0.254	0.176	2	-26.862	0	0.0457	0.993	0.936	0.0744	0.54	144.216	173841	4	French Suite No. 1 in D minor, BWV 812: 1. Allemande	Johann Sebastian Bach	CLASSICAL
1	0.405	0.148	7	-23.551	0	0.0406	0.995	0.876	0.135	0.6	84.248	113522	4	French Suite No. 1 in D minor, BWV 812: 2. Courante	Johann Sebastian Bach	CLASSICAL
2	0.481	0.0539	7	-30.968	0	0.0744	0.995	0.904	0.079	0.251	125.939	152042	4	French Suite No. 1 in D minor, BWV 812: 3. Sarabande	Johann Sebastian Bach	CLASSICAL
3	0.248	0.122	2	-29.001	0	0.0364	0.994	0.84	0.127	0.651	149.632	191802	4	French Suite No. 1 in D minor, BWV 812: 4. Menuet I-II	Johann Sebastian Bach	CLASSICAL
4	0.57	0.124	2	-24.031	0	0.0484	0.995	0.914	0.133	0.563	79.183	186842	4	French Suite No. 1 in D minor, BWV 812: 5. Gigue	Johann Sebastian Bach	CLASSICAL
5	0.386	0.0575	0	-29.776	0	0.0443	0.995	0.938	0.271	0.445	108.113	174162	4	French Suite No. 2 in C minor, BWV 813: 1. Allemande	Johann Sebastian Bach	CLASSICAL
6	0.326	0.173	5	-26.842	0	0.0408	0.992	0.841	0.128	0.806	115.326	98656	3	French Suite No. 2 in C minor, BWV 813: 2. Courante	Johann Sebastian Bach	CLASSICAL
7	0.406	0.0402	0	-30.595	0	0.0549	0.995	0.931	0.0817	0.154	101.87	184269	4	French Suite No. 2 in C minor, BWV 813: 3. Sarabande	Johann Sebastian Bach	CLASSICAL
8	0.453	0.0998	0	-27.724	0	0.0401	0.993	0.887	0.144	0.893	93.136	89216	4	French Suite No. 2 in C minor, BWV 813: 4. Air	Johann Sebastian Bach	CLASSICAL
9	0.289	0.109	0	-28.718	0	0.0461	0.994	0.928	0.132	0.968	179.632	69042	4	French Suite No. 2 in C minor, BWV 813: 5. Menuet	Johann Sebastian Bach	CLASSICAL
10	0.551	0.0998	0	-26.713	0	0.0606	0.994	0.868	0.117	0.369	79.023	144669	4	French Suite No. 2 in C minor, BWV 813: 6. Gigue	Johann Sebastian Bach	CLASSICAL
11	0.283	0.107	11	-29.204	0	0.0432	0.994	0.918	0.114	0.612	145.386	171109	4	French Suite No. 3 in B minor, BWV 814: 1. Allemande	Johann Sebastian Bach	CLASSICAL
12	0.308	0.154	11	-24.651	0	0.0402	0.991	0.906	0.116	0.788	101.721	109949	4	French Suite No. 3 in B minor, BWV 814: 2. Courante	Johann Sebastian Bach	CLASSICAL
13	0.355	0.0605	6	-31.778	0	0.0506	0.993	0.939	0.0821	0.289	105.257	177762	4	French Suite No. 3 in B minor, BWV 814: 3. Sarabande	Johann Sebastian Bach	CLASSICAL
14	0.472	0.0905	11	-27.685	0	0.0333	0.994	0.905	0.151	0.864	97.817	149962	4	French Suite No. 3 in B minor, BWV 814: 4. Menuet I-II	Johann Sebastian Bach	CLASSICAL
15	0.447	0.123	11	-25.496	0	0.0345	0.993	0.889	0.191	0.894	106.339	75976	3	French Suite No. 3 in B minor, BWV 814: 5. Gavotte	Johann Sebastian Bach	CLASSICAL
16	0.506	0.169	11	-24.497	0	0.0357	0.992	0.923	0.0913	0.965	111.01	126602	4	French Suite No. 3 in B minor, BWV 814: 6. Gigue	Johann Sebastian Bach	CLASSICAL
17	0.334	0.156	0	-29.656	0	0.0403	0.987	0.923	0.111	0.878	106.078	97282	4	French Suite No. 4 in E flat, BWV 815: 1. Allemande	Johann Sebastian Bach	CLASSICAL
18	0.35	0.179	3	-27.051	1	0.0389	0.986	0.928	0.116	0.962	104.206	102469	3	French Suite No. 4 in E flat, BWV 815: 2. Courante	Johann Sebastian Bach	CLASSICAL
19	0.463	0.053	3	-30.884	1	0.0532	0.994	0.896	0.16	0.525	117.663	157522	4	French Suite No. 4 in E flat, BWV 815: 3. Sarabande	Johann Sebastian Bach	CLASSICAL
20	0.499	0.165	3	-26.058	1	0.0466	0.987	0.888	0.259	0.964	86.269	66549	4	French Suite No. 4 in E flat, BWV 815: 4. Gavotte	Johann Sebastian Bach	CLASSICAL
21	0.351	0.139	3	-27.881	1	0.0395	0.992	0.899	0.148	0.962	118.01	93669	4	French Suite No. 4 in E flat, BWV 815: 5. Air	Johann Sebastian Bach	CLASSICAL
22	0.388	0.0514	3	-30.262	1	0.0501	0.994	0.755	0.174	0.966	184.238	66189	4	French Suite No. 4 in E flat, BWV 815: 6. Menuet	Johann Sebastian Bach	CLASSICAL
23	0.353	0.174	3	-27.084	1	0.0529	0.993	0.881	0.16	0.957	167.999	143162	4	French Suite No. 4 in E flat, BWV 815: 7. Gigue	Johann Sebastian Bach	CLASSICAL
24	0.367	0.177	7	-29.746	1	0.0426	0.993	0.922	0.126	0.454	73.905	162176	4	French Suite No. 5 in G, BWV 816: 1. Allemande	Johann Sebastian Bach	CLASSICAL
25	0.383	0.192	7	-26.44	1	0.0328	0.988	0.918	0.132	0.971	135.023	92242	1	French Suite No. 5 in G, BWV 816: 2. Courante	Johann Sebastian Bach	CLASSICAL
26	0.364	0.0224	7	-32.146	1	0.0467	0.994	0.849	0.128	0.366	66.575	229402	4	French Suite No. 5 in G, BWV 816: 3. Sarabande	Johann Sebastian Bach	CLASSICAL
27	0.637	0.127	7	-25.767	1	0.0418	0.992	0.891	0.134	0.814	92.797	66402	4	French Suite No. 5 in G, BWV 816: 4. Gavotte	Johann Sebastian Bach	CLASSICAL
28	0.4	0.143	7	-27.492	1	0.0401	0.99	0.922	0.137	0.95	86.328	88602	3	French Suite No. 5 in G, BWV 816: 5. Bourrée	Johann Sebastian Bach	CLASSICAL
29	0.377	0.03	7	-30.561	1	0.0453	0.992	0.942	0.095	0.428	93.592	122442	3	French Suite No. 5 in G, BWV 816: 6. Loure	Johann Sebastian Bach	CLASSICAL
30	0.328	0.198	7	-26.624	1	0.039	0.985	0.883	0.147	0.936	108.005	201309	1	French Suite No. 5 in G, BWV 816: 7. Gigue	Johann Sebastian Bach	CLASSICAL
31	0.351	0.142	1	-28.565	0	0.044	0.988	0.862	0.159	0.842	97.807	144616	4	French Suite No. 6 in E, BWV 817: 1. Allemande	Johann Sebastian Bach	CLASSICAL
32	0.352	0.123	1	-28.368	0	0.0382	0.992	0.809	0.237	0.962	134.477	91509	4	French Suite No. 6 in E, BWV 817: 2. Courante	Johann Sebastian Bach	CLASSICAL
33	0.472	0.0132	4	-30.522	1	0.0473	0.993	0.889	0.1	0.333	113.971	165802	4	French Suite No. 6 in E, BWV 817: 3. Sarabande	Johann Sebastian Bach	CLASSICAL
34	0.609	0.0945	4	-28.921	1	0.0664	0.994	0.943	0.121	0.971	149.047	68309	4	French Suite No. 6 in E, BWV 817: 4. Gavotte	Johann Sebastian Bach	CLASSICAL
35	0.432	0.0428	4	-31.146	1	0.0422	0.995	0.81	0.0956	0.532	85.657	107136	4	French Suite No. 6 in E, BWV 817: 5. Menuet Polonaise	Johann Sebastian Bach	CLASSICAL
36	0.495	0.17	1	-25.948	0	0.0394	0.987	0.922	0.15	0.969	118.585	90722	4	French Suite No. 6 in E, BWV 817: 6. Bourrée	Johann Sebastian Bach	CLASSICAL
37	0.423	0.0883	4	-32.601	1	0.061	0.995	0.87	0.104	0.44	121.89	80522	4	French Suite No. 6 in E, BWV 817: 7. Petit Menuet	Johann Sebastian Bach	CLASSICAL
38	0.369	0.102	4	-27.022	1	0.0364	0.988	0.883	0.249	0.963	132.405	142628	1	French Suite No. 6 in E, BWV 817: 8. Gigue	Johann Sebastian Bach	CLASSICAL
39	0.541	0.0555	9	-26.234	1	0.0685	0.995	0.889	0.0973	0.33	123.439	113122	4	Aria variata alla maniera italiana, in A Minor, BWV 989: Aria	Johann Sebastian Bach	CLASSICAL
40	0.5	0.0634	9	-26.531	0	0.0473	0.995	0.864	0.1	0.33	70.536	89442	4	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio I. Largo	Johann Sebastian Bach	CLASSICAL
41	0.551	0.13	9	-24.117	0	0.0333	0.994	0.921	0.128	0.907	100.036	59922	4	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio II	Johann Sebastian Bach	CLASSICAL
42	0.492	0.192	9	-21.635	1	0.0327	0.995	0.872	0.181	0.929	101.787	57842	4	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio III	Johann Sebastian Bach	CLASSICAL
43	0.343	0.244	4	-22.543	1	0.0417	0.994	0.859	0.158	0.884	97.738	61042	4	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio IV. Allegro	Johann Sebastian Bach	CLASSICAL
44	0.462	0.165	9	-24.085	0	0.0456	0.994	0.905	0.129	0.727	95.578	65549	4	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio V. Un poco allegro	Johann Sebastian Bach	CLASSICAL
45	0.438	0.0414	4	-26.799	1	0.0503	0.995	0.824	0.109	0.441	65.572	94376	4	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio VI. Andante	Johann Sebastian Bach	CLASSICAL
46	0.408	0.147	9	-24.002	0	0.0506	0.993	0.879	0.175	0.809	131.871	68962	1	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio VII. Un poco allegro	Johann Sebastian Bach	CLASSICAL
47	0.365	0.207	9	-22.751	0	0.0405	0.992	0.906	0.145	0.706	109.675	52162	4	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio VIII. Allegro	Johann Sebastian Bach	CLASSICAL
48	0.267	0.326	9	-20.458	1	0.041	0.992	0.918	0.187	0.728	115.409	51962	5	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio IX	Johann Sebastian Bach	CLASSICAL
49	0.54	0.0307	9	-26.592	0	0.0995	0.995	0.913	0.0844	0.333	112.306	131762	4	Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio X	Johann Sebastian Bach	CLASSICAL
0	0.895	0.109	0	-13.853	0	0.0996	0.534	0.549	0.106	0.546	134.067	118302	4	i'm closing my eyes	potsu	LOFI
1	0.797	0.0832	11	-12.673	1	0.203	0.484	0.81	0.239	0.51	160.048	131000	4	thinking of you	mommy	LOFI
2	0.788	0.446	6	-9.812	1	0.0693	0.54	0.694	0.273	0.545	80.033	108000	4	controlla	Idealism	LOFI
3	0.717	0.193	9	-16.141	0	0.0459	0.802	0.893	0.0653	0.0447	109.992	195136	4	Snowman	WYS	LOFI
4	0.79	0.446	9	-9.273	0	0.052	0.656	0.931	0.0933	0.222	80.002	114203	4	The Girl With the Cappuccino	LoFi Waiter	LOFI
5	0.79	0.133	8	-9.365	1	0.0915	0.875	0.808	0.111	0.422	69.997	122704	4	this girl	Elijah Who	LOFI
6	0.522	0.128	4	-18.717	1	0.0357	0.894	0.026	0.0941	0.124	109.986	187932	4	Can We Kiss Forever?	Kina	LOFI
7	0.691	0.186	10	-13.672	0	0.0487	0.686	0.934	0.0762	0.548	86.383	136914	4	5:32pm	The Deli	LOFI
8	0.753	0.355	8	-13.295	0	0.0898	0.48	0.87	0.122	0.506	111.863	120547	4	Losing Interest	itssvd	LOFI
9	0.498	0.235	1	-16.541	0	0.188	0.72	0.0	0.144	0.0895	118.917	179080	4	Get You The Moon (feat. Snøw)	Kina	LOFI
10	0.542	0.479	0	-15.033	0	0.039	0.972	0.647	0.171	0.217	132.96	91726	4	The Girl Who Fell From The Sky (Laputa)	Sleepy Tom	LOFI
11	0.698	0.193	1	-15.01	1	0.0902	0.914	0.937	0.0882	0.607	84.03	117495	4	Affection	Jinsang	LOFI
12	0.783	0.319	6	-16.088	1	0.285	0.909	0.157	0.326	0.525	80.102	96000	4	falling down	Nohidea	LOFI
13	0.714	0.34	8	-15.571	1	0.0534	0.356	0.871	0.1	0.176	139.993	127911	4	Unravel (Tokyo Ghoul)	Otaku	LOFI
14	0.77	0.444	7	-9.09	1	0.0675	0.822	0.904	0.116	0.0647	75.0	82778	4	Crystal Haze	Sleepy Tom	LOFI
15	0.742	0.384	10	-8.533	1	0.043	0.872	0.00305	0.132	0.354	69.006	91505	3	Monday Loop	Tomppabeats	LOFI
16	0.58	0.229	1	-16.333	0	0.0308	0.287	0.856	0.104	0.127	70.013	111848	4	Blue Bird (Naruto)	Otaku	LOFI
17	0.76	0.444	2	-5.546	1	0.135	0.799	0.606	0.352	0.342	92.59	127530	4	Your Eyes	Joey Pecoraro	LOFI
18	0.788	0.562	11	-14.215	0	0.0685	0.466	0.729	0.339	0.202	85.022	135529	4	One Summer's Day (Spirited Away)	Sleepy Tom	LOFI
19	0.789	0.409	3	-9.087	1	0.0471	0.385	0.93	0.0721	0.383	86.008	136619	4	Rain Check	Dylan Sitts	LOFI
20	0.679	0.276	11	-19.497	0	0.0566	0.487	0.869	0.354	0.302	141.957	158500	4	everything you say	mommy	LOFI
